ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5041885,F,N,N,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-10036,-2560,1,1,1,0,Core staff,2.0,0
5041884,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-11871,-2986,1,0,0,0,Core staff,2.0,0
5041883,F,Y,N,3,112500.0,Working,Higher education,Married,House / apartment,-11125,-399,1,0,0,0,,5.0,0
5041882,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-14778,-2530,1,0,0,0,,2.0,0
5041868,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15774,-2347,1,1,0,0,,3.0,0
5041865,F,N,N,0,202500.0,Commercial associate,Higher education,Widow,House / apartment,-19932,-6608,1,1,1,0,,1.0,0
5041859,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21990,365243,1,0,1,0,,2.0,0
5045178,F,N,Y,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-23488,-5150,1,0,1,0,Cleaning staff,2.0,0
5045203,F,Y,Y,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21009,365243,1,0,0,0,,2.0,0
5045193,F,Y,Y,1,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14076,-2106,1,0,0,0,Accountants,2.0,0
5022865,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0
5045167,F,Y,Y,2,126000.0,Working,Incomplete higher,Married,House / apartment,-11432,-129,1,0,1,0,Core staff,4.0,0
5045265,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21581,365243,1,0,0,0,,1.0,0
5045158,F,N,Y,1,58500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9662,-1072,1,1,1,0,Core staff,3.0,0
5045208,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15435,-249,1,0,0,0,Laborers,2.0,0
5045211,F,N,Y,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15905,-8803,1,1,0,0,Medicine staff,3.0,0
5045254,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20854,-3689,1,0,0,0,Core staff,3.0,0
5045252,F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13865,-1682,1,0,1,0,Sales staff,3.0,0
5045235,F,N,N,1,144000.0,Working,Secondary / secondary special,Separated,House / apartment,-12200,-4543,1,0,0,0,,2.0,0
5045230,M,N,Y,0,99000.0,Working,Secondary / secondary special,Separated,House / apartment,-17952,-4086,1,0,0,0,,1.0,0
5045222,F,N,N,1,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11070,-645,1,1,0,0,Sales staff,3.0,0
5045140,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12210,-2747,1,0,0,0,Cooking staff,3.0,0
5045093,F,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23447,365243,1,0,0,0,,2.0,0
5045085,F,Y,Y,0,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12337,-4239,1,0,0,0,Managers,1.0,0
5045073,M,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17349,365243,1,0,0,0,,2.0,0
5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344,-2533,1,0,0,0,Laborers,2.0,0
5045065,M,N,Y,2,675000.0,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,4.0,0
5045102,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21126,365243,1,0,0,0,,1.0,0
5045418,F,N,Y,0,85500.0,Pensioner,Lower secondary,Civil marriage,House / apartment,-24101,365243,1,0,1,0,,2.0,0
5022842,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0
5045433,M,Y,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-10356,-1357,1,0,0,0,Drivers,2.0,0
5045427,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19685,365243,1,0,0,0,,2.0,0
5045417,F,Y,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22314,365243,1,0,1,0,,2.0,0
5045410,F,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11440,-2422,1,0,0,0,Sales staff,3.0,0
5045405,F,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-11461,-1204,1,1,1,0,Cleaning staff,3.0,0
5045438,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-23546,365243,1,0,0,0,,2.0,0
5045440,M,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8692,-473,1,0,0,0,Sales staff,1.0,0
5045442,M,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-17385,-1327,1,0,0,0,Core staff,2.0,0
5045481,M,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22448,365243,1,0,0,0,,2.0,0
5045469,F,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,-13589,-200,1,0,0,1,Accountants,2.0,0
5045461,F,N,N,1,162000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15137,-2238,1,1,1,0,Sales staff,3.0,0
5045456,M,Y,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14452,-4249,1,0,0,0,Drivers,4.0,0
5045455,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19046,-5618,1,0,0,0,Laborers,1.0,0
5045445,M,N,Y,0,261000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23668,365243,1,0,0,0,,2.0,0
5045351,F,N,Y,0,90000.0,Working,Secondary / secondary special,Widow,House / apartment,-17710,-1772,1,0,0,0,Cooking staff,1.0,0
5045348,M,Y,Y,0,176400.0,Commercial associate,Higher education,Married,Rented apartment,-9819,-190,1,1,1,0,Sales staff,2.0,0
5045312,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16565,-2778,1,0,0,0,Private service staff,1.0,0
5045306,M,N,Y,1,202500.0,Working,Higher education,Married,House / apartment,-16728,-7069,1,0,1,0,Managers,3.0,0
5022853,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-18902,-8649,1,0,0,0,Managers,2.0,0
5045294,F,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-15840,-1802,1,0,0,0,Managers,2.0,0
5022862,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13621,-852,1,0,0,0,Accountants,1.0,0
5045283,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15675,-2198,1,0,0,0,Secretaries,1.0,0
5045275,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13787,-3082,1,0,0,0,Core staff,4.0,0
5045352,F,N,Y,1,76500.0,Working,Incomplete higher,Married,With parents,-10902,-1051,1,0,0,0,Sales staff,3.0,0
5045373,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20723,-5587,1,0,0,0,,2.0,0
5045366,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17479,-2238,1,1,0,0,Laborers,1.0,0
5045361,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-21258,-2057,1,1,1,0,High skill tech staff,2.0,0
5044623,F,Y,N,1,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10130,-1651,1,0,0,0,Accountants,2.0,0
5044636,F,Y,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21360,365243,1,0,1,0,,2.0,0
5044750,M,N,N,0,144000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16621,-221,1,0,0,0,,2.0,0
5044608,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-20929,-1651,1,0,0,0,Medicine staff,1.0,0
5044600,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-21227,-829,1,0,0,0,Laborers,2.0,0
5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22351,365243,1,0,1,0,,1.0,0
5044640,F,N,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14616,-4543,1,1,1,1,,3.0,0
5044662,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22302,365243,1,0,0,0,,2.0,0
5044716,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-22889,-221,1,0,1,0,,2.0,0
5044704,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20504,365243,1,0,1,0,,2.0,0
5044701,F,Y,N,0,171000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9937,-129,1,1,1,0,Sales staff,1.0,0
5044682,F,N,Y,0,90000.0,Working,Lower secondary,Single / not married,House / apartment,-10523,-2778,1,0,0,0,Core staff,1.0,0
5044516,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15176,-7100,1,0,1,0,Managers,2.0,0
5044503,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19176,-2959,1,0,0,0,Managers,2.0,0
5044500,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24151,365243,1,0,0,0,,1.0,0
5044497,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-17237,-1710,1,0,0,0,Managers,3.0,0
5044490,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-16641,-1407,1,0,0,0,,1.0,0
5044480,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17799,-2228,1,0,0,0,,2.0,0
5044520,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14320,-829,1,0,0,0,High skill tech staff,2.0,0
5044528,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24348,365243,1,0,1,0,,2.0,0
5044587,F,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10433,-2959,1,0,0,0,,3.0,0
5044570,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12070,-249,1,1,0,0,,4.0,0
5044565,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-15744,-2351,1,1,1,0,,2.0,0
5044963,F,Y,Y,0,50850.0,Pensioner,Higher education,Married,House / apartment,-21864,365243,1,0,0,0,,2.0,0
5044989,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,-20345,365243,1,0,1,0,,2.0,0
5044973,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-17253,-4267,1,0,0,0,,2.0,0
5044941,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027,-5639,1,0,1,0,Managers,4.0,0
5044929,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-18150,-2747,1,0,0,0,Medicine staff,2.0,0
5044992,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21791,-5089,1,0,0,0,Accountants,1.0,0
5045053,F,N,N,0,202500.0,Working,Higher education,Single / not married,House / apartment,-11991,-706,1,0,0,1,Laborers,1.0,0
5045044,M,Y,Y,2,202500.0,Working,Higher education,Married,House / apartment,-11838,-798,1,0,0,0,Managers,4.0,0
5045034,F,Y,Y,1,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-16114,-706,1,0,0,0,Core staff,3.0,0
5045017,F,Y,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11680,-3873,1,1,1,0,Laborers,4.0,0
5044851,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19028,365243,1,0,0,0,,2.0,0
5044817,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100,-1133,1,0,0,0,Managers,1.0,0
5044797,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13436,-1621,1,1,0,0,,2.0,0
5044794,M,Y,Y,1,247500.0,Working,Higher education,Married,Municipal apartment,-15606,-160,1,0,1,0,Sales staff,3.0,0
5044920,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20032,365243,1,0,0,0,,2.0,0
5044911,F,N,Y,0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,-14030,-2075,1,0,0,0,,1.0,0
5044874,F,Y,N,0,270000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16692,-7130,1,0,0,0,,2.0,0
5044869,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20389,365243,1,0,1,0,,2.0,0
5150182,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20304,365243,1,0,0,0,,2.0,0
5037217,F,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20460,365243,1,0,0,0,,2.0,0
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,-12678,-2368,1,0,0,0,High skill tech staff,2.0,0
5037208,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12582,-1838,1,1,1,0,Drivers,5.0,0
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-9032,-420,1,0,0,0,Managers,3.0,0
5023045,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23145,365243,1,0,0,0,,2.0,0
5037199,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11220,-1534,1,0,0,0,Managers,3.0,0
5037197,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23518,365243,1,0,1,0,,2.0,0
5037195,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22120,365243,1,0,0,0,,1.0,0
5037193,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12771,-297,1,0,0,0,Laborers,2.0,0
5037261,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11996,-450,1,0,0,0,Medicine staff,2.0,0
5140163,F,N,Y,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12538,-2593,1,1,1,0,Core staff,2.0,0
5139986,F,Y,Y,0,405000.0,Working,Incomplete higher,Civil marriage,House / apartment,-12458,-2076,1,1,0,0,Sales staff,2.0,0
5023048,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-10760,-2884,1,1,1,0,Laborers,2.0,0
5037218,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,-10434,-803,1,0,0,0,Laborers,3.0,0
5037222,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11198,-3464,1,0,0,0,Laborers,4.0,0
5037223,M,Y,N,1,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-9765,-1028,1,1,1,0,Laborers,3.0,0
5023040,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,1.0,0
5037255,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19641,-3191,1,1,0,0,Sales staff,2.0,0
5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8401,-450,1,0,0,1,Laborers,1.0,0
5037253,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16500,-226,1,0,0,0,Medicine staff,2.0,0
5037251,F,N,Y,0,121500.0,Pensioner,Incomplete higher,Civil marriage,House / apartment,-18940,365243,1,0,0,0,,2.0,0
5037245,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-21113,365243,1,0,0,0,,2.0,0
5037243,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23784,365243,1,0,0,0,,2.0,0
5037242,F,N,Y,0,220500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10020,-2489,1,0,0,1,Sales staff,2.0,0
5037241,F,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-14202,-4000,1,0,1,0,Core staff,2.0,0
5037240,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-16098,-328,1,0,0,0,Cooking staff,2.0,0
5037235,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-1626,1,0,1,0,,2.0,0
5037232,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-18249,-11061,1,0,1,0,Medicine staff,2.0,0
5037230,F,N,N,0,364500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17204,-1028,1,0,0,0,Sales staff,2.0,0
5037228,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19869,-238,1,0,0,0,Sales staff,2.0,0
5037226,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15162,-2034,1,0,0,0,Sales staff,3.0,0
5037225,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11690,-377,1,0,0,0,,2.0,0
5146601,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14891,-1254,1,0,0,0,Laborers,2.0,0
5139499,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-14010,-3050,1,0,1,1,Private service staff,1.0,0
5139328,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22861,365243,1,0,1,0,,2.0,0
5037156,M,N,Y,0,360000.0,Working,Higher education,Single / not married,House / apartment,-14240,-2441,1,1,0,0,High skill tech staff,1.0,0
5023051,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13073,-4526,1,1,1,0,Medicine staff,5.0,0
5037170,F,N,Y,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21934,-3476,1,0,0,0,Accountants,2.0,0
5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24510,365243,1,0,0,0,,2.0,0
5037163,M,Y,Y,1,171000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14399,-6122,1,0,0,0,Managers,3.0,0
5037259,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11416,-420,1,0,0,0,High skill tech staff,3.0,0
5038571,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24327,365243,1,0,0,0,,2.0,0
5038587,F,N,Y,2,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-11509,-230,1,0,0,1,Cooking staff,4.0,0
5037265,F,N,N,2,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12891,-1090,1,0,0,0,Private service staff,3.0,0
5023021,F,N,N,0,76500.0,Pensioner,Higher education,Married,House / apartment,-20833,365243,1,0,0,0,,2.0,0
5023022,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,1.0,0
5023025,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,2.0,0
5038557,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14770,-1173,1,0,0,0,Drivers,4.0,0
5038596,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-10353,-1691,1,0,0,0,Drivers,2.0,0
5023011,M,Y,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-11440,-2457,1,0,0,0,Private service staff,2.0,0
5023012,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-16898,-5622,1,0,0,0,,2.0,0
5038616,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331,-3272,1,0,0,0,Core staff,3.0,0
